"","longitude","latitude","housing_median_age","population","households","median_income","median_house_value","mean_bedrooms","mean_rooms","location"
"16464",-121.28,38.11,10,1559,568,3.8825,136800,1.03521126760563,5.23591549295775,"INLAND"
"16465",-121.27,38.11,15,1178,375,3.8672,120100,1.024,5.43733333333333,"INLAND"
"16466",-121.28,38.1,13,1441,606,2.5556,133100,0.966996699669967,4.01320132013201,"INLAND"
"16467",-121.29,38.1,14,785,281,3.775,163300,1.05693950177936,5.51957295373666,"INLAND"
"16468",-121.27,38.13,39,1862,654,1.9238,70700,0.969418960244648,3.99694189602446,"INLAND"
"16469",-121.27,38.12,37,1455,471,2.5587,87800,1.07006369426752,4.73885350318471,"INLAND"
"16470",-121.26,38.13,38,1226,397,2.2188,68800,1.0352644836272,3.57430730478589,"INLAND"
"16471",-121.26,38.12,27,1182,428,1.8575,73800,1.07242990654206,4.24766355140187,"INLAND"
"16472",-121.25,38.13,25,789,235,3.2993,91100,1.14893617021277,5.5531914893617,"INLAND"
"16473",-121.26,38.11,4,933,316,4.2448,150900,1.15822784810127,6.5126582278481,"INLAND"
"16474",-121.26,38.11,8,1611,633,3.1284,115100,1.01421800947867,4.37598736176935,"INLAND"
"16475",-121.25,38.14,16,464,261,2.3,133300,0.9272030651341,4.49808429118774,"INLAND"
"16476",-121.26,38.14,10,1823,654,3.5333,116800,1.01681957186544,5.15443425076453,"INLAND"
"16477",-121.27,38.13,35,2016,618,1.75,82900,1.1084142394822,4.21844660194175,"INLAND"
"16478",-121.26,38.13,25,2053,648,2.0875,83100,1.04166666666667,3.93364197530864,"INLAND"
"16479",-121.24,38.22,28,1365,457,3.3929,113000,1.06564551422319,5.67396061269147,"INLAND"
"16480",-121.22,38.16,24,2038,732,3.475,151200,1.06010928961749,6.02595628415301,"INLAND"
"16481",-121.28,38.17,19,744,225,4.0924,244200,1.04888888888889,5.94222222222222,"INLAND"
"16482",-121.32,38.21,27,1455,444,3.6398,146700,1.0518018018018,5.9527027027027,"INLAND"
"16483",-121.16,38.16,31,999,316,2.4906,122500,1.15822784810127,6.18037974683544,"INLAND"
"16484",-121.14,38.16,14,1371,479,3.5774,113900,1.03757828810021,5.40918580375783,"INLAND"
"16485",-121.06,38.25,13,301,104,3.6528,2e+05,0.980769230769231,6.25961538461539,"INLAND"
"16486",-121.15,38.21,18,2164,699,4.0365,174200,1.00143061516452,5.97424892703863,"INLAND"
"16487",-121.05,38.14,19,1544,511,2.9875,166300,1.09784735812133,6.50880626223092,"INLAND"
"16488",-121.09,38.19,23,358,141,2.4545,105000,0.99290780141844,5.40425531914894,"INLAND"
"16489",-121.19,38.13,27,1085,444,3.7687,165200,0.97972972972973,5.40540540540541,"INLAND"
"16490",-121.18,38.07,21,1073,332,4.8125,161100,1.1355421686747,7.02710843373494,"INLAND"
"16491",-120.97,38,27,873,258,4.7069,176900,1.11627906976744,6.52325581395349,"INLAND"
"16492",-121.05,37.93,17,1649,453,3.275,156500,1.05960264900662,5.46136865342163,"INLAND"
"16493",-121.11,38.04,32,471,178,2.9241,187500,1.0561797752809,6.08426966292135,"INLAND"
"16494",-121.09,38.03,21,1021,359,4.517,152200,0.952646239554318,5.74930362116992,"INLAND"
"16495",-121.12,38,36,505,141,3.4265,158900,1.12765957446809,4.84397163120567,"INLAND"
"16496",-120.99,37.8,32,1198,459,2.9083,113400,1.11764705882353,5.58605664488017,"INLAND"
"16497",-121,37.8,13,2248,766,3.6107,141300,0.971279373368146,5.26109660574413,"INLAND"
"16498",-120.98,37.79,20,1227,481,2.7857,110900,1.02079002079002,5.11018711018711,"INLAND"
"16499",-120.97,37.84,28,1231,403,2.883,141900,1.06699751861042,5.87593052109181,"INLAND"
"16500",-120.96,37.77,32,1156,404,3.8534,157600,1.02970297029703,5.5990099009901,"INLAND"
"16501",-121.04,37.78,32,1466,473,2.5643,2e+05,1.11627906976744,6.16490486257928,"INLAND"
"16502",-121.06,37.86,24,1258,324,2.683,169400,1.01234567901235,5.28703703703704,"INLAND"
"16503",-121.13,37.74,31,523,159,2.4598,97100,0.905660377358491,4.25786163522013,"INLAND"
"16504",-121.13,37.74,28,244,98,3.4643,90900,1.06122448979592,4.1734693877551,"INLAND"
"16505",-121.12,37.73,35,573,210,2.3924,102200,1.08095238095238,5.27142857142857,"INLAND"
"16506",-121.13,37.74,21,1175,441,3.6016,134600,1.07709750566893,5.38775510204082,"INLAND"
"16507",-121.13,37.73,40,667,235,3.3158,125900,0.936170212765957,4.79148936170213,"INLAND"
"16508",-121.11,37.74,11,1605,529,4.4213,182700,1.13232514177694,7.34593572778828,"INLAND"
"16509",-121.1,37.8,35,958,340,3.3578,149000,0.973529411764706,5.45,"INLAND"
"16510",-121.11,37.76,22,1252,397,4.1833,192100,1.0352644836272,6.56423173803526,"INLAND"
"16511",-121.16,37.73,7,3006,915,3.4426,139000,1.02841530054645,5.41639344262295,"INLAND"
"16512",-121.25,37.76,22,1292,391,3.4009,182400,1.06649616368286,6.21483375959079,"INLAND"
"16513",-121.22,37.72,34,1310,368,2.6368,165600,1.05163043478261,5.76902173913043,"INLAND"
"16514",-121.22,37.81,17,1802,530,3.6378,126100,1.02264150943396,5.43207547169811,"INLAND"
"16515",-121.22,37.8,28,1719,554,2.1186,94400,1.03971119133574,4.70758122743682,"INLAND"
"16516",-121.22,37.8,37,521,211,2.125,91900,1.0521327014218,4.91943127962085,"INLAND"
"16517",-121.21,37.81,18,1531,506,2.995,124300,0.984189723320158,4.75098814229249,"INLAND"
"16518",-121.21,37.8,31,460,170,2.7443,94200,1.09411764705882,4.11176470588235,"INLAND"
"16519",-121.21,37.8,44,160,73,2.1786,120800,0.986301369863014,4.10958904109589,"INLAND"
"16520",-121.21,37.8,45,167,70,1.4853,101800,1.2,5.28571428571429,"INLAND"
"16521",-121.21,37.79,33,446,198,1.6724,96900,0.934343434343434,4.0959595959596,"INLAND"
"16522",-121.21,37.8,33,971,389,2.6053,99200,1.10282776349614,4.7866323907455,"INLAND"
"16523",-121.21,37.81,8,999,301,5.193,172100,0.990033222591362,6.25581395348837,"INLAND"
"16524",-121.2,37.8,28,1512,567,3.7546,135300,1.01587301587302,5.75661375661376,"INLAND"
"16525",-121.2,37.8,24,927,313,3.5625,130800,1.09904153354633,5.42492012779553,"INLAND"
"16526",-121.2,37.79,36,502,149,2.4798,101500,1.0738255033557,5.81208053691275,"INLAND"
"16527",-121.2,37.8,37,171,54,4.0972,101800,1.12962962962963,5.75925925925926,"INLAND"
"16528",-121.21,37.81,12,2173,652,5.0369,163900,0.98159509202454,5.62423312883436,"INLAND"
"16529",-121.17,37.88,22,3082,239,3.5365,111800,1.07112970711297,5.36820083682008,"INLAND"
"16530",-121.17,37.82,35,1316,398,3.8472,197600,1.02010050251256,6.2964824120603,"INLAND"
"16531",-121.2,37.83,18,1912,562,4.4423,161400,1.03202846975089,6.07651245551601,"INLAND"
"16532",-121.2,37.81,26,193,72,7.3718,212500,1.02777777777778,5.48611111111111,"INLAND"
"16533",-121.19,37.81,8,1959,782,2.7321,175000,1.09590792838875,5.13938618925831,"INLAND"
"16534",-121.18,37.79,16,509,297,1.9464,112500,0.962962962962963,4.46464646464646,"INLAND"
"16535",-121.2,37.78,4,79,29,3.375,106300,1,2,"INLAND"
"16536",-121.23,37.78,20,149,49,4.8229,158300,1,5.57142857142857,"INLAND"
"16537",-121.24,37.79,7,2553,805,4.075,195000,1.07701863354037,6.39875776397515,"INLAND"
"16538",-121.27,37.79,16,1013,362,2.7083,173900,1.07734806629834,5.11878453038674,"INLAND"
"16539",-121.22,37.8,13,247,77,1.6111,74100,1.15584415584416,4.35064935064935,"INLAND"
"16540",-121.22,37.79,36,712,212,1.7228,105000,1.04245283018868,4.9622641509434,"INLAND"
"16541",-121.22,37.79,38,1320,457,2.5025,101900,0.986870897155361,4.7089715536105,"INLAND"
"16542",-121.23,37.79,21,1130,372,4.0815,117900,1.00268817204301,5.16666666666667,"INLAND"
"16543",-121.22,37.79,5,1549,443,4.4766,169400,1.07674943566591,7.01354401805869,"INLAND"
"16544",-121.23,37.79,23,1198,389,2.7734,116800,1.08997429305913,5.10282776349614,"INLAND"
"16545",-121.23,37.8,11,1155,533,2.2254,130800,1.24765478424015,4.5984990619137,"INLAND"
"16546",-121.24,37.81,6,2319,787,3.5595,161000,1.01651842439644,4.93392630241423,"INLAND"
"16547",-121.23,37.81,15,1886,557,4.2431,137100,0.964093357271095,5.21723518850987,"INLAND"
"16548",-121.22,37.81,20,1191,327,4.0125,121500,1.07645259938838,5.53822629969419,"INLAND"
"16549",-121.22,37.82,13,2740,937,3.1964,141500,1.0128068303095,4.75133404482391,"INLAND"
"16550",-121.23,37.81,16,1236,345,5.5591,149300,0.991304347826087,6.04347826086957,"INLAND"
"16551",-121.23,37.82,8,867,239,4.6821,138500,0.98326359832636,5.39330543933054,"INLAND"
"16552",-121.23,37.82,14,1030,309,4.9271,155300,1.05177993527508,5.97734627831715,"INLAND"
"16553",-121.23,37.84,28,713,225,4.0208,155700,1.07111111111111,5.98666666666667,"INLAND"
"16554",-121.24,37.82,9,3378,945,5.1047,157900,1.01481481481481,6.52804232804233,"INLAND"
"16555",-121.3,37.85,35,604,192,2.2391,120000,1.07291666666667,5.38541666666667,"INLAND"
"16556",-121.31,37.81,36,130,47,3.1429,179200,1.12765957446809,6.04255319148936,"INLAND"
"16557",-121.29,37.8,6,69,24,3.7292,475000,1.08333333333333,4.58333333333333,"INLAND"
"16558",-121.27,37.82,26,830,216,2.6458,127500,1.10185185185185,5.41666666666667,"INLAND"
"16559",-121.28,37.83,32,443,144,2.5156,86300,1.04861111111111,4.83333333333333,"INLAND"
"16561",-121.37,37.77,19,1290,452,4.1298,222800,1.04867256637168,5.77433628318584,"INLAND"
"16562",-121.4,37.74,20,1236,474,4.15,322400,1.00632911392405,5.70886075949367,"INLAND"
"16563",-121.43,37.78,24,585,166,2.6181,163500,1.04819277108434,4.86144578313253,"INLAND"
"16564",-121.48,37.77,19,1264,390,5.0176,274200,0.956410256410256,6.06153846153846,"INLAND"
"16565",-121.52,37.75,18,825,286,4.3229,327300,0.951048951048951,5.3986013986014,"INLAND"
"16566",-121.46,37.73,20,862,330,5.1629,222900,1.13030303030303,6.17878787878788,"INLAND"
"16567",-121.45,37.72,2,766,219,5.75,240200,1.46575342465753,10.2237442922374,"INLAND"
"16568",-121.44,37.7,5,591,156,6.0389,215100,1.25641025641026,8.75,"INLAND"
"16569",-121.42,37.71,7,4189,1271,4.3696,170700,1.12745869394178,6.5279307631786,"INLAND"
"16570",-121.42,37.76,18,2964,1009,4.1855,162100,1.0416253716551,5.45193260654113,"INLAND"
"16571",-121.42,37.75,33,1061,390,3.5242,121400,0.943589743589744,5.12564102564103,"INLAND"
"16572",-121.42,37.74,45,340,138,4.8021,133500,1.04347826086957,5.92753623188406,"INLAND"
"16573",-121.42,37.74,38,320,134,2.825,152500,1.09701492537313,5.76865671641791,"INLAND"
"16574",-121.42,37.74,35,313,152,3.15,153200,0.868421052631579,5.23684210526316,"INLAND"
"16575",-121.42,37.75,33,683,233,4.3687,128700,1.14163090128755,5.70386266094421,"INLAND"
"16576",-121.43,37.75,34,754,294,3.1333,132000,0.91156462585034,4.35374149659864,"INLAND"
"16577",-121.43,37.75,41,855,303,2.75,127300,1.07260726072607,5.66666666666667,"INLAND"
"16578",-121.43,37.75,42,699,279,3.3611,117600,0.996415770609319,4.32616487455197,"INLAND"
"16579",-121.43,37.74,52,426,179,3.0865,119800,0.949720670391061,4.89385474860335,"INLAND"
"16580",-121.43,37.74,40,427,176,3.5789,110400,1.11363636363636,4.88068181818182,"INLAND"
"16581",-121.43,37.75,30,1065,388,2.1424,125000,1.16237113402062,4.92783505154639,"INLAND"
"16582",-121.43,37.76,7,1358,464,3.6312,147600,1.0948275862069,4.57974137931035,"INLAND"
"16583",-121.44,37.76,5,3670,1146,5.0443,194800,1.12129144851658,6.33856893542757,"INLAND"
"16584",-121.45,37.75,15,2360,635,4.6173,164800,1.06614173228346,6.05669291338583,"INLAND"
"16585",-121.44,37.74,33,970,381,3.5096,141700,0.952755905511811,4.92125984251969,"INLAND"
"16586",-121.44,37.75,29,417,166,4.2768,151300,0.957831325301205,5.53012048192771,"INLAND"
"16587",-121.44,37.75,16,1199,445,3.4821,170600,1.02921348314607,5.00898876404494,"INLAND"
"16588",-121.42,37.74,19,915,355,1.1957,103100,1.03380281690141,3.92394366197183,"INLAND"
"16589",-121.43,37.74,52,589,228,1.6937,108300,1.08333333333333,4.23684210526316,"INLAND"
"16590",-121.43,37.74,52,623,264,1.725,111500,0.977272727272727,3.76515151515152,"INLAND"
"16591",-121.44,37.74,25,370,106,3.1319,112500,1.09433962264151,4.30188679245283,"INLAND"
"16592",-121.44,37.73,7,3907,1068,5.3321,208100,1.23033707865169,7.83052434456929,"INLAND"
"16593",-121.43,37.73,40,1312,388,2.9955,134700,1.00773195876289,4.42783505154639,"INLAND"
"16594",-121.42,37.73,2,883,271,5.9934,196700,1.45018450184502,9.89667896678967,"INLAND"
"16595",-121.29,37.72,22,4402,358,1.9792,63000,1.12849162011173,4.55307262569832,"INLAND"
"16596",-121.32,37.67,21,781,255,4.3015,250000,1.06274509803922,5.85882352941176,"INLAND"
"16597",-121.47,37.58,14,887,287,4.6625,294000,1.01742160278746,5.55400696864112,"INLAND"
"16598",-120.9,35.69,14,2105,796,3.8158,248700,1.14195979899497,6.30653266331658,"<1H OCEAN"
"16600",-120.7,35.76,15,1130,421,2.2165,90600,1.00950118764846,4.54631828978622,"<1H OCEAN"
"16601",-120.69,35.65,14,2352,796,1.6303,144900,1.11683417085427,4.38065326633166,"<1H OCEAN"
"16602",-120.69,35.64,38,1301,481,2.0076,114000,1.13513513513514,5.33056133056133,"<1H OCEAN"
"16603",-120.69,35.62,43,1456,608,2.4567,140000,1.07236842105263,5.00657894736842,"<1H OCEAN"
"16604",-120.69,35.62,35,1550,653,2.9167,161700,1.09188361408882,5.28483920367534,"<1H OCEAN"
"16605",-120.72,35.63,31,1476,567,3.3472,195200,1.1358024691358,6.1305114638448,"<1H OCEAN"
"16606",-120.67,35.63,8,1085,381,4.2841,256700,1.0761154855643,7.06036745406824,"<1H OCEAN"
"16608",-120.63,35.59,9,3026,1130,2.6528,113500,1.04778761061947,5.11681415929204,"<1H OCEAN"
"16609",-120.64,35.65,9,2356,619,2.9926,158200,1.08723747980614,5.59935379644588,"<1H OCEAN"
"16610",-120.47,35.74,9,2065,691,3.7303,162700,1.13603473227207,6.17510853835022,"<1H OCEAN"
"16611",-120.29,35.56,15,2459,734,2.811,142100,1.1866485013624,6.4850136239782,"<1H OCEAN"
"16612",-120.6,35.6,13,1795,640,4.475,206900,1.19375,6.9703125,"<1H OCEAN"
"16613",-121.11,35.52,9,2239,972,3.24,264600,1.25720164609054,6.21810699588477,"NEAR OCEAN"
"16614",-121.14,35.55,13,1880,796,3.8019,271200,1.34422110552764,6.76256281407035,"NEAR OCEAN"
"16615",-121.12,35.58,16,1298,626,3.4799,320800,1.27476038338658,6.56389776357828,"NEAR OCEAN"
"16616",-120.92,35.4,23,636,278,3.6908,278800,1.27338129496403,7.40647482014388,"NEAR OCEAN"
"16617",-120.85,35.38,27,1481,666,2.3075,184200,1.36486486486486,5.24474474474474,"NEAR OCEAN"
"16618",-120.86,35.39,23,629,279,2.7344,188300,1.27240143369176,5.96415770609319,"NEAR OCEAN"
"16619",-120.86,35.4,21,1106,501,2.7043,186200,1.27944111776447,5.56287425149701,"NEAR OCEAN"
"16620",-120.87,35.41,16,782,374,3.0187,278100,1.18716577540107,5.79679144385027,"NEAR OCEAN"
"16621",-120.94,35.42,18,970,453,3.7738,279400,1.51434878587196,7.54525386313466,"NEAR OCEAN"
"16622",-120.95,35.44,30,1769,887,2.6864,283600,1.58962795941375,7.15445321307779,"NEAR OCEAN"
"16623",-120.85,35.37,21,588,187,2.8173,226900,1.0427807486631,5.52406417112299,"NEAR OCEAN"
"16624",-120.83,35.36,28,1650,705,2.7266,266800,1.25673758865248,6.13191489361702,"NEAR OCEAN"
"16625",-120.84,35.35,27,930,533,2.6205,221100,1.33395872420263,5.37148217636023,"NEAR OCEAN"
"16626",-120.84,35.37,34,1397,646,2.5552,2e+05,1.10526315789474,5.07585139318885,"NEAR OCEAN"
"16627",-120.89,35.37,29,846,410,1.65,227300,1.43414634146341,4.99024390243902,"NEAR OCEAN"
"16628",-120.84,35.33,15,1520,613,3.6412,207800,1.09298531810767,5.3442088091354,"NEAR OCEAN"
"16629",-120.83,35.33,14,2112,755,4.4766,192700,1.04238410596026,5.50331125827815,"NEAR OCEAN"
"16630",-120.82,35.32,12,1780,662,3.3958,215800,1.03172205438066,5.3202416918429,"NEAR OCEAN"
"16631",-120.83,35.32,11,1814,660,3.2226,183200,1.06212121212121,4.92727272727273,"NEAR OCEAN"
"16632",-120.84,35.32,15,1279,522,3.4762,189600,1.03065134099617,4.63409961685824,"NEAR OCEAN"
"16633",-120.9,35.33,16,595,262,3.588,266300,1.09541984732824,6.01526717557252,"NEAR OCEAN"
"16634",-120.84,35.32,17,1656,732,3.526,183900,1.09562841530055,5.73360655737705,"NEAR OCEAN"
"16635",-120.84,35.31,23,1515,609,2.8493,196100,0.990147783251232,5.09031198686371,"NEAR OCEAN"
"16636",-120.84,35.3,15,781,316,4.9359,317700,1.03481012658228,6.5253164556962,"NEAR OCEAN"
"16637",-120.82,35.31,16,1325,638,2.5172,293900,1.09561128526646,6.15047021943574,"NEAR OCEAN"
"16638",-120.8,35.33,20,996,365,3.587,330000,1.07671232876712,6.02739726027397,"NEAR OCEAN"
"16639",-121.1,35.6,20,1309,520,3.2112,204500,1.35384615384615,6.51730769230769,"NEAR OCEAN"
"16640",-120.65,35.29,36,850,298,3.1818,249600,1.05704697986577,6.51006711409396,"NEAR OCEAN"
"16641",-120.66,35.29,23,1380,472,1.9647,253600,1.03177966101695,4.09322033898305,"NEAR OCEAN"
"16642",-120.66,35.29,16,1689,649,1.7031,195000,0.969183359013868,3.50077041602465,"NEAR OCEAN"
"16644",-120.65,35.32,20,3574,261,1.0298,3e+05,0.812260536398467,2.39846743295019,"NEAR OCEAN"
"16645",-120.62,35.28,28,1469,571,6.3144,328800,1.03677758318739,6.92119089316988,"NEAR OCEAN"
"16646",-120.65,35.29,29,1344,472,1.4492,222900,1.01906779661017,3.78177966101695,"NEAR OCEAN"
"16647",-120.65,35.28,32,548,231,2.5455,165900,1.03896103896104,3.87878787878788,"NEAR OCEAN"
"16648",-120.65,35.27,27,768,316,4.2411,258900,1.07911392405063,6.43670886075949,"NEAR OCEAN"
"16649",-120.65,35.27,15,1446,490,2.5129,225900,1.09795918367347,4.8265306122449,"NEAR OCEAN"
"16650",-120.64,35.26,21,1862,687,2.1507,221500,1.04221251819505,4.80058224163028,"NEAR OCEAN"
"16651",-120.63,35.27,23,704,263,5.156,251300,0.961977186311787,6.19771863117871,"NEAR OCEAN"
"16652",-120.66,35.29,39,1153,599,2.084,233300,1.08848080133556,3.6110183639399,"NEAR OCEAN"
"16653",-120.66,35.28,31,1358,794,1.4036,209600,1.06297229219144,3.49244332493703,"NEAR OCEAN"
"16654",-120.66,35.28,46,1170,494,2.1786,206300,1.01619433198381,4.15789473684211,"NEAR OCEAN"
"16655",-120.65,35.27,52,1237,590,2.6208,227100,1.08813559322034,3.82033898305085,"NEAR OCEAN"
"16656",-120.66,35.27,46,1107,527,2.8009,192600,1.03225806451613,4.20683111954459,"NEAR OCEAN"
"16657",-120.66,35.27,33,1077,461,1.6875,174200,0.986984815618221,3.60954446854664,"NEAR OCEAN"
"16658",-120.66,35.27,17,1386,570,3.7337,208200,1.03333333333333,4.77017543859649,"NEAR OCEAN"
"16659",-120.66,35.26,15,2383,1165,2.2656,226200,1.13218884120172,4.75536480686695,"NEAR OCEAN"
"16660",-120.67,35.3,32,2309,956,2.2165,231700,1.03138075313808,4.39539748953975,"NEAR OCEAN"
"16661",-120.7,35.31,24,1490,506,4.6719,337000,1.0296442687747,6.92490118577075,"NEAR OCEAN"
"16662",-120.68,35.29,37,753,290,3.25,225000,1.01034482758621,4.66896551724138,"NEAR OCEAN"
"16663",-120.69,35.28,26,1795,704,2.2847,247000,1.25852272727273,6.00142045454545,"NEAR OCEAN"
"16664",-120.67,35.29,44,1036,437,3.0833,219300,0.940503432494279,5.11670480549199,"NEAR OCEAN"
"16665",-120.69,35.26,20,722,225,4.625,221800,1.02666666666667,5.54666666666667,"NEAR OCEAN"
"16666",-120.7,35.28,14,1884,664,4.6071,239900,1.02710843373494,5.67469879518072,"NEAR OCEAN"
"16667",-120.71,35.27,9,1149,398,5.4287,331600,1.05778894472362,6.45226130653266,"NEAR OCEAN"
"16668",-120.68,35.26,26,918,310,3.2464,208000,1.01612903225806,5.49677419354839,"NEAR OCEAN"
"16669",-120.69,35.25,15,1933,867,2.794,262500,1.03690888119954,4.8558246828143,"NEAR OCEAN"
"16671",-120.52,35.24,5,2003,725,5.0267,253300,1.10896551724138,6.08689655172414,"<1H OCEAN"
"16672",-120.68,35.25,16,1634,806,2.2868,233700,1.11290322580645,5.22084367245658,"NEAR OCEAN"
"16673",-120.69,35.34,16,542,32,1.6563,42500,0.9375,5.125,"NEAR OCEAN"
"16674",-120.81,35.19,14,1236,632,3.7635,336200,1.26898734177215,5.40189873417722,"NEAR OCEAN"
"16675",-120.66,35.2,13,1838,645,5.9676,380000,1.10542635658915,7.96589147286822,"NEAR OCEAN"
"16676",-120.7,35.14,17,1919,932,3.5352,357800,1.17703862660944,6.22854077253219,"NEAR OCEAN"
"16677",-120.68,35.14,34,1155,542,3.0938,245900,1.13837638376384,5.71955719557196,"NEAR OCEAN"
"16678",-120.66,35.13,41,940,507,1.9653,236100,1.48126232741617,5.25838264299803,"<1H OCEAN"
"16679",-120.63,35.13,16,975,619,1.7878,55000,1.1373182552504,4.32956381260097,"<1H OCEAN"
"16680",-120.64,35.15,7,2863,1197,4.849,275000,1.2046783625731,6.61821219715957,"<1H OCEAN"
"16681",-120.59,35.13,8,2710,966,4.6776,295500,1.09109730848861,6.87163561076605,"<1H OCEAN"
"16682",-120.56,35.13,15,2324,845,4.4033,267600,1.09349112426036,6.88520710059172,"<1H OCEAN"
"16683",-120.57,35.12,39,866,317,2.8824,195200,1.05047318611987,5.22397476340694,"<1H OCEAN"
"16684",-120.57,35.11,18,1068,552,3.5242,156800,1.00724637681159,5.28985507246377,"<1H OCEAN"
"16685",-120.59,35.11,25,1729,673,3.155,205400,1.07875185735513,5.41158989598811,"<1H OCEAN"
"16686",-120.6,35.12,22,1342,593,3.4509,217700,1.08600337268128,5.63575042158516,"<1H OCEAN"
"16687",-120.61,35.12,16,935,340,2.5792,163800,1.04117647058824,4.91470588235294,"<1H OCEAN"
"16688",-120.59,35.12,27,1407,610,2.1702,179700,1.10983606557377,5.00819672131148,"<1H OCEAN"
"16689",-120.6,35.11,17,1292,501,2.2625,153000,1.04590818363273,4.98003992015968,"<1H OCEAN"
"16690",-120.59,35.11,20,1449,611,3.5744,197800,0.934533551554828,5.07037643207856,"<1H OCEAN"
"16691",-120.61,35.12,31,823,322,2.6974,165400,1.07142857142857,4.61490683229814,"<1H OCEAN"
"16692",-120.61,35.13,16,1777,701,2.7301,190400,1.02853067047076,4.8944365192582,"<1H OCEAN"
"16693",-120.61,35.12,12,1840,720,2.9821,162000,1.10138888888889,4.76388888888889,"<1H OCEAN"
